对外观非常满意，没的说，非常时尚大气，车身线条、无框车门，非常具有科技感和氛围感的贯穿式尾灯和大天窗，是颜值控喜欢的外观。,"{""brand"": '大众', ""model"": ""凌渡"", ""year"": ""2022款 凌渡L 280TSI DSG酷辣版"",""price"":""17.09万"",""rating"":""外观""}"
一直很喜欢荣放这款车，在跟家人商量之后果断，下手，从外观到细节处的设计个人都是非常喜欢的，家人一起出去自驾游，空间也不挤，安全性能也不用担心。,"{""brand"": '丰田', ""model"": ""RAV4荣放"", ""year"": ""2022款 2.0L CVT两驱风尚版"",""price"":""19.58万"",""rating"":""优点""}"
个人暂时没有觉得有啥缺点，用车感受整体来讲，非常的满意，真的省油。,"{""brand"": '丰田', ""model"": ""RAV4荣放"", ""year"": ""2022款 2.0L CVT两驱风尚版"",""price"":""19.58万"",""rating"":""缺点""}"
外观大气，车身腰身非常流畅，线条感十足，非常的显面子。,"{""brand"": '丰田', ""model"": ""RAV4荣放"", ""year"": ""2022款 2.0L CVT两驱风尚版"",""price"":""19.58万"",""rating"":""外观""}"
外观大气上档次，隔音效果超级棒，内饰豪华感超强，空间超大，乘车体验超一流。,"{""brand"": '奔驰', ""model"": ""奔驰S级"", ""year"": ""2022款 改款 S 400 L 商务型"",""price"":""94.68万"",""rating"":""优点""}"
后排座椅不能调节，没有后排化妆镜。因为是s级的入门车型，音响效果有点差，感觉不到是一个百万级豪车的音响效果。要是能够升级到柏林之声那就完美了,"{""brand"": '奔驰', ""model"": ""奔驰S级"", ""year"": ""2022款 改款 S 400 L 商务型"",""price"":""94.68万"",""rating"":""缺点""}"
霸气侧漏的前脸，威仪的大立标。流线型车型，停在路边，哪哪都是焦点。,"{""brand"": '奔驰', ""model"": ""奔驰S级"", ""year"": ""2022款 改款 S 400 L 商务型"",""price"":""94.68万"",""rating"":""外观""}"
整个车子满意的地方还是比较多的，首先就是这款车的空间是最满意的了，毕竟家里的人比较多，所以想换一个比较大空间的车。另外就是这款车的动力还是不错的，虽然车子比较大，但动力是随叫随到，一点儿也没有卡顿的情况，而且这款车子的外观也相当漂亮，个人对于这款车子这几个点还都是比较满意的。另外就是这款车家用的话非常省钱，毕竟是混动的车型,"{""brand"": '本田', ""model"": ""奥德赛"", ""year"": ""2022款 2.0L e:HEV 锐·耀享福祉版"",""price"":""35.48万"",""rating"":""优点""}"
个人感觉这款车的操控性稍微难了一些，毕竟车子比较大，而且还是第一次开这样车型的车。之前的车是轿车，所以对于这款车的操控还需要适应一段时间。不过这款车的方向盘还是不错的，握着舒服，指哪儿打哪儿，个人感觉过一段时间会好一些,"{""brand"": '本田', ""model"": ""奥德赛"", ""year"": ""2022款 2.0L e:HEV 锐·耀享福祉版"",""price"":""35.48万"",""rating"":""缺点""}"
外观还是非常好看的，个人感觉这款车的前脸设计的非常有气质，而且车身线条做的也不错。对于这款车的外观，我个人还是挺喜欢的,"{""brand"": '本田', ""model"": ""奥德赛"", ""year"": ""2022款 2.0L e:HEV 锐·耀享福祉版"",""price"":""35.48万"",""rating"":""外观""}"
商务接待，有面子，动力不错，后排座椅坐长途也不会累,"{""brand"": '奔驰', ""model"": ""奔驰S级"", ""year"": ""2022款 改款 S 450 L 4MATIC"",""price"":""127.88万"",""rating"":""优点""}"
顿挫感，很明显，特别是减速的时候，不知道后期能不能升级系统,"{""brand"": '奔驰', ""model"": ""奔驰S级"", ""year"": ""2022款 改款 S 450 L 4MATIC"",""price"":""127.88万"",""rating"":""缺点""}"
总体还满意。加了后轮转向。停车特别方便。,"{""brand"": '奔驰', ""model"": ""奔驰S级"", ""year"": ""2022款 改款 S 450 L 4MATIC"",""price"":""127.88万"",""rating"":""外观""}"
内饰漂亮，车商服务好，空间大，底盘和悬挂比较好,"{""brand"": '奔驰', ""model"": ""奔驰S级"", ""year"": ""2022款 改款 S 400 L 商务型"",""price"":""94.68万"",""rating"":""优点""}"
副驾驶后排的座位，竟然硌屁股，使劲一按，座位里面有个坚硬的东西，长途会硌屁股，很累！后排连个老板键都没有，音响垃圾,"{""brand"": '奔驰', ""model"": ""奔驰S级"", ""year"": ""2022款 改款 S 400 L 商务型"",""price"":""94.68万"",""rating"":""缺点""}"
前脸太难看，和E级差不多，后尾灯还可以，整体除了前脸其他还可以,"{""brand"": '奔驰', ""model"": ""奔驰S级"", ""year"": ""2022款 改款 S 400 L 商务型"",""price"":""94.68万"",""rating"":""外观""}"
最满意这款车的以下四个方面： 1、外观时尚运动:欧尚Z6的整个外观时尚运动，造型大气优美，前面时空叠影的沙漏⏳型格珊满满的科技感，在这个“看脸”的时代特别符合我的审美观。 2、空间超大:欧尚Z6的内部空间很大，后排空间很有优势，我1.8m的个子坐上去腿部空间非常舒适翘个二郎腿也没有问题；安上儿童座椅以后，与前排座椅的距离也很不错，抱小孩上下儿童座椅都很方便，后备箱的空间也很大，装儿子的推车、尿不湿、洗澡盆这些都完全没有压力； 3、油耗惊艳:1.5T+7DCT的蓝鲸发动机提供的动力十分强劲，平时上下班加周末郊区出游，整体综合油耗6.9，和我的逸动相差不大，简直惊艳到我了 ； 4、性价比超高：我入手的是11.99万的智领型，配置丰富，车内智能语音、全景360影像、人脸识别摄像头、全景天窗、自适应巡航、千里眼功能……性价比超出我的预期，我觉得相对于这个价格来说简直是物超所值。,"{""brand"": '长安欧尚', ""model"": ""长安欧尚Z6"", ""year"": ""2022款 蓝鲸 1.5T DCT智领型"",""price"":""11.99万"",""rating"":""优点""}"
我平时上下班都开车单程在30公里左右，使用长安欧尚Z6用车不到一个月的时间，整体还是相当满意，但是也有几个地方需要吐槽一下，希望能进行改进。 1、智能化的配置很丰富，但是智能化黑科技功能使用没有找到视频讲解，很多功能不太会使用； 2、车外语音有时候识别不太灵敏，比如语音开启背门的时候，明明人和钥匙都在车外，但是车外语音一直提示钥匙外车内；,"{""brand"": '长安欧尚', ""model"": ""长安欧尚Z6"", ""year"": ""2022款 蓝鲸 1.5T DCT智领型"",""price"":""11.99万"",""rating"":""缺点""}"
外观设计个人比较喜欢，时尚运动，侧部线条比较凌厉，很有肌肉感,"{""brand"": '长安欧尚', ""model"": ""长安欧尚Z6"", ""year"": ""2022款 蓝鲸 1.5T DCT智领型"",""price"":""11.99万"",""rating"":""外观""}"
对于这款车满意的地方还是非常多的，首先这款车空间非常的大，个人感觉家人、小孩儿都有地方坐，而且出去玩儿的话也不用担心放不多东西。另外就是这款车的外观，个人感觉也非常时尚，而且这款车家用的话，个人感觉还是比较省钱的，这些地方都是比较满意的,"{""brand"": '本田', ""model"": ""奥德赛"", ""year"": ""2022款 2.0L e:HEV 锐·耀享福祉版"",""price"":""35.48万"",""rating"":""优点""}"
买车的时间也不长，个人对于这款车还没有不满意的地方，结果目前用车来看，各个方面还是比较符合我的用车需求的,"{""brand"": '本田', ""model"": ""奥德赛"", ""year"": ""2022款 2.0L e:HEV 锐·耀享福祉版"",""price"":""35.48万"",""rating"":""缺点""}"
外观非常好看，这款车做工还是比较出众的，车身线条做的也比较好看，而且我非常喜欢这款车的车灯造型，前脸设计的也比较大气,"{""brand"": '本田', ""model"": ""奥德赛"", ""year"": ""2022款 2.0L e:HEV 锐·耀享福祉版"",""price"":""35.48万"",""rating"":""外观""}"
欧尚Z6各方面都不拉胯，要颜值有颜值，要空间有空间，要动力有动力，要智能化有智能化，可谓全能型选手，最关键还是性价比高！,"{""brand"": '长安欧尚', ""model"": ""长安欧尚Z6"", ""year"": ""2022款 蓝鲸 1.5T DCT智领型"",""price"":""11.99万"",""rating"":""优点""}"
Z6的车机界面功能太多了，有很多功能不知道或者不清楚在什么情况下使用，希望厂家针对每个功能可以设计一个语音教程😅,"{""brand"": '长安欧尚', ""model"": ""长安欧尚Z6"", ""year"": ""2022款 蓝鲸 1.5T DCT智领型"",""price"":""11.99万"",""rating"":""缺点""}"
Z6造型选择的是长安经典设计风格，无边界的前脸，犀利的侧轮廓，饱满的后尾，LED大灯，20寸的铝合金轮毂。可以说，Z6从各个角度看都很耐看，有颜值控的小伙伴一定不要错过哦。,"{""brand"": '长安欧尚', ""model"": ""长安欧尚Z6"", ""year"": ""2022款 蓝鲸 1.5T DCT智领型"",""price"":""11.99万"",""rating"":""外观""}"
目前使用时间还短，唯一不太满意的地方就是低速情况下会稍有顿挫感。比较人无完人，车也一样。,"{""brand"": '长安欧尚', ""model"": ""长安欧尚Z6"", ""year"": ""2022款 蓝鲸 1.5T DCT智航型"",""price"":""12.99万"",""rating"":""缺点""}"
线条流畅，棱角分明，非常符合年轻人审美。,"{""brand"": '长安欧尚', ""model"": ""长安欧尚Z6"", ""year"": ""2022款 蓝鲸 1.5T DCT智航型"",""price"":""12.99万"",""rating"":""外观""}"
个人觉得飞度还是很符合我的需求的，A0级的车子，身材比较娇小，很适合我这种单身汉城市代步用，堵车遇见点小缝说钻就钻进去了，换个大点的车，肯定没有这体验。虽然是个A0级，但我觉得空间完全够用，没觉得比A级车小多少，储物空间还是挺充足的。操控这块顺畅，方向盘没虚位，指哪打哪，1.5L的地球梦提速很快，开习惯了本田之后再让我换别的肯定会不习惯。哈哈！,"{""brand"": '本田', ""model"": ""飞度"", ""year"": ""2022款 1.5L CVT潮享天窗版"",""price"":""9.08万"",""rating"":""优点""}"
没有中控屏，虽然可以自己加装也花不了多少钱，但是我这人比较懒，当然还是想图省事的，如果直接能给安排上最好不过。其次就是飞度隔音不太好，速度提上来之后就能感受到噪音的存在，不过也没有太严重，刚开始有点不习惯后来习惯了也没啥了！,"{""brand"": '本田', ""model"": ""飞度"", ""year"": ""2022款 1.5L CVT潮享天窗版"",""price"":""9.08万"",""rating"":""缺点""}"
帅气动感，男女通吃。前脸的辨识度很高，两个大灯显得特别有神，车屁股也很饱满，虽说外观这块主要看个人感受，但我对这个颜值还是挺满意的。,"{""brand"": '本田', ""model"": ""飞度"", ""year"": ""2022款 1.5L CVT潮享天窗版"",""price"":""9.08万"",""rating"":""外观""}"
颜值吸引我，也让我满意，流畅的线条，迸发式的车头，溜背车身，看上去俨然一个跑车模样，说它是一个轿跑，名副其实，而车前脸也是新款与众不同的地方，大灯修长，星空大嘴，简约中透露时尚，将轿跑的气质表现得淋漓尽致，开这个车最吸引人的，还有无框车门，同级别都没有见过还带无框车门的，倒是在一些高端车上有看过，所以凌渡L的档次也因为这个无框车门提上来了，,"{""brand"": '大众', ""model"": ""凌渡"", ""year"": ""2022款 凌渡L 280TSI DSG超辣旗舰版"",""price"":""19.09万"",""rating"":""优点""}"
车子的空间不够大，高度不友好，对大高个是个挺大的挑战，坐着曲得难受，稍微挺腰又头顶不得动弹，而新车没啥优惠，也让我苦难，好不容易想法设法才拿到一点点优惠，但是买的不开心，、,"{""brand"": '大众', ""model"": ""凌渡"", ""year"": ""2022款 凌渡L 280TSI DSG超辣旗舰版"",""price"":""19.09万"",""rating"":""缺点""}"
凌渡L不管是造型还是前脸，都满带运动感和时尚感，溜背设计让车身线条流畅，有如行云流水一般，而微微上扬的尾翼，跟让辣馒头多了点运动气息。前脸就不用多少了，星空大嘴和修长大灯与众不同，别有一番韵味,"{""brand"": '大众', ""model"": ""凌渡"", ""year"": ""2022款 凌渡L 280TSI DSG超辣旗舰版"",""price"":""19.09万"",""rating"":""外观""}"
这台车的优点就是空间大，外观时尚，而且日系车在同级别当中，它的质量要更可靠，保值率要更好，那么这个就是我满意的地方。,"{""brand"": '丰田', ""model"": ""RAV4荣放"", ""year"": ""2022款 2.0L CVT两驱风尚版"",""price"":""19.58万"",""rating"":""优点""}"
我不满意的地方是因为这台车的动力不够好，因为是自然系的发动机，所以开起来没有运动感。还有一个方面，就是内饰太差了，低配的车型在内饰的用料上也不好。,"{""brand"": '丰田', ""model"": ""RAV4荣放"", ""year"": ""2022款 2.0L CVT两驱风尚版"",""price"":""19.58万"",""rating"":""缺点""}"
外观改变的很成功，这台车看着特别时尚，特别年轻，前脸也特别漂亮，侧面也特别好看。,"{""brand"": '丰田', ""model"": ""RAV4荣放"", ""year"": ""2022款 2.0L CVT两驱风尚版"",""price"":""19.58万"",""rating"":""外观""}"
当然是外观。之前就对飞度有了解，这次飞度无限版上市，加装MUGEN套件之后的运动感很意外地符合我的爱好，想来想去之后还是决定买了，主要的目的就是想试试改装。比较重要的一点是！因为无限版是官方改装，所以不用担心上不了路。,"{""brand"": '本田', ""model"": ""飞度"", ""year"": ""2022款 1.5L CVT無限MUGEN版"",""price"":""9.68万"",""rating"":""优点""}"
最不满意的是配置吧。飞度车身很轻，停车超车都比较容易，但是没有倒车雷达就比较让我感到困扰了。不过要是开熟练了就不是问题了吧，但我目前还是新手，停了几次车都是十分小心，还有得练。,"{""brand"": '本田', ""model"": ""飞度"", ""year"": ""2022款 1.5L CVT無限MUGEN版"",""price"":""9.68万"",""rating"":""缺点""}"
我只能说官改的外观改得深得我心，个人感觉运动感更足了。尾翼最酷，有点赛车的味道了。整体来看冲淡了不少车身圆润来带的宽厚气息，反而有股子冲劲，给官方点个赞。,"{""brand"": '本田', ""model"": ""飞度"", ""year"": ""2022款 1.5L CVT無限MUGEN版"",""price"":""9.68万"",""rating"":""外观""}"
在mpv这样的细分领域里，舒适性无疑是选择车型最重要的一个指标，带娃体验完二排座椅后，小孩子以前那句“我觉得特斯拉是地球上最好的车”这句话就被她自己无情的推翻了，下订后才约了个时间去试驾，没想到这车不但可以坐着舒服，开着也灵性，完全没有一台5米长车子看起来那么拖沓，操控对我来说就是个意外的惊喜！23款的领秀尊贵出厂自带360全景视角了，真心方便！空间，配置，操控，做到了完美的结合！,"{""brand"": '广汽传祺', ""model"": ""传祺M8"", ""year"": ""2023款 领秀系列 390T 尊贵版"",""price"":""21.98万"",""rating"":""优点""}"
对这款车最满意的就是他帅气的外观，比较符合年轻人的气质，对于操控方面，上手也挺快的，车内相对来说还是很安静的，隔音做的不错，最主要的就是新能源车可以上绿牌，不用交购置税还挺好的，能省不少呢。有了这辆车，以后就可以带女朋友一起去兜风了。,"{""brand"": '比亚迪', ""model"": ""驱逐舰05"", ""year"": ""2022款 DM-i 120KM 旗舰型"",""price"":""15.78万"",""rating"":""优点""}"
车子刚提回家的时候有股刺鼻的味道，特别的难闻，弄的心里很不舒服，还有就是内饰颜色太浅，一点都不好打理，就是看上去挺好看的，以后弄脏了的话就麻烦了，买这辆车等了差不多两个月，等的那叫一个着急呀，好在提回家以后开着挺满意的，等这么长时间也值了。,"{""brand"": '比亚迪', ""model"": ""驱逐舰05"", ""year"": ""2022款 DM-i 120KM 旗舰型"",""price"":""15.78万"",""rating"":""缺点""}"
这款车的外观真的是惊讶到我了，简直是太帅气了，溜背式的造型显得更流畅，时尚又大气，前脸的空气格栅之前听销售说是啥造型给忘了，但是看着挺好看的，中间的比亚迪三个字母车标，看上去更简单大气一些，车尾一体贯穿式尾灯，晚上行驶在街上就像是一道靓丽的风景线，不仅好看，又能很好的提醒后方来车，我选的是灰色的，感觉这个颜色更特别耐看一些，白色的有点大众化，而这款车我个人感觉还是灰色的更好看，好像厂家也是主推这个颜色，还有一点就是灰色的更耐脏点，平时有点灰尘，也不太容易看出来。,"{""brand"": '比亚迪', ""model"": ""驱逐舰05"", ""year"": ""2022款 DM-i 120KM 旗舰型"",""price"":""15.78万"",""rating"":""外观""}"
对比之前的旧车，完全碾压，除了油耗高一点\n\n动力，外观，舒适性，智能程度都很满意。\n\n\n目前行驶400多公里，表显油耗大概9.3实际可能多一点点。\n\n\n动力智能模式下稍微深踩油门嗷嗷就冲出去了！\n\n\n座椅通风在南方简直就是神器一般的存在。Z6前排均配备了座椅通风。加热。谁用谁知道啊！,"{""brand"": '长安欧尚', ""model"": ""长安欧尚Z6"", ""year"": ""2022款 蓝鲸 1.5T DCT智领型"",""price"":""11.99万"",""rating"":""优点""}"
目前看 还没有不太满意的地方，美中不足后备箱有几个挂钩可以固定就好了！\n\n\n有个不太满意的地方就是没有纸质说明书 智能化程度太高。没有说明书完全操作不来啊。而且新车上市大家都在摸索，可查阅的资料太少。问销售他也不知道所有功能！,"{""brand"": '长安欧尚', ""model"": ""长安欧尚Z6"", ""year"": ""2022款 蓝鲸 1.5T DCT智领型"",""price"":""11.99万"",""rating"":""缺点""}"
车灯分体LED大灯亮度足够。切线明显！车身看着就很犀利！棱角分明！前保险杠还有进气口给轮胎刹车降温！,"{""brand"": '长安欧尚', ""model"": ""长安欧尚Z6"", ""year"": ""2022款 蓝鲸 1.5T DCT智领型"",""price"":""11.99万"",""rating"":""外观""}"
操控跟动力我都非常满意，操控很流畅，方向盘没有什么虚位，指哪打哪；然后就是动力了，1.5L的地球梦发动机，加速时的推背感很直接，只要敢踩油门，它就能瞬间加速、超车，一气呵成，难怪会被称为平民超跑，不开不知道开了吓一跳，就凭这动力，保值率就绝对不是盖的。,"{""brand"": '本田', ""model"": ""飞度"", ""year"": ""2022款 1.5L CVT潮享天窗版"",""price"":""9.08万"",""rating"":""优点""}"
这个价格挺实惠的，大部分配置我都是能接受，就是内饰不够精致了，连个中控屏都没有，平时我媳妇倒车最好是能有个倒车影像，还是得自己加装一个，不过看在这个价格的份上，也能接受吧。,"{""brand"": '本田', ""model"": ""飞度"", ""year"": ""2022款 1.5L CVT潮享天窗版"",""price"":""9.08万"",""rating"":""缺点""}"
飞度的外观就小巧玲珑的，屁股看起来比较敦实，我媳妇可喜欢了，腰线相对一些轿车来说会比较圆润一点，线条没有那么锋利、充满攻击性，其次就是比较有运动的，很适合年轻人。,"{""brand"": '本田', ""model"": ""飞度"", ""year"": ""2022款 1.5L CVT潮享天窗版"",""price"":""9.08万"",""rating"":""外观""}"
颜值就不说了，肯定是必须满意才选择的，智能配置丰富，功能用起来很爽，驾驶起来转向很轻松，底盘整体性不错，有韧劲。隔音方面也很不错，很安静，油耗也很满意，表显6.6，实际可能也就7升左右完全接收，平时高速城市一样一半。从3月就开始关注这款车，酷酷的音响方面我没有太多的追求，发烧友可能需要自己改，这个价位的车差不多了。有DTS音效，能接受吧米其林车轮胎噪做的确实好，不过有点担忧日后的更换成本，哈哈，厂家配置给好了也纠结，中产阶级的硬伤。全景天窗很大很给力，虽然平时开的少，没有就像住酒店没窗户的感觉，哈哈电动背门，好像是标配，这配置真外观，尤其是尾部，感觉高级感很强，双标四出的排气管很不错，5月去试驾，舒适模式动力就很够用了，底盘减震整体很舒适，制动也来的很有信心，试驾车带排气声浪，本来挺吸引我的，但想想老大不小了，还是让年轻人和个性的人去选择吧。自适应巡航很好用，开高速完全轻轻松松，非常点赞的配置还有这个三屏互动，地图导航切换非常好用，很快，语音也很灵敏，最有意思的是到了景区还有介绍。空间肯定没问题，第二排可以放平，第二排空间也非常充足，行李箱也很大。的用了才知道是良心配置，还可以语音开启，简直方便的不要不要的动力方面这边从加速来看，舒适模式动力完全够用了，运动模式那就杠杠的了，爬坡呢1.5t感觉虽然够用了但是肯定还是有点点不怎么给力，平顺性方面整体可以接受，不知道是不是为了动力性平顺性感觉稍稍有点差强人意，销售说要更新软件给我更新，更新后会提升，静待更新后的体验。。。车外语音很酷，小朋友很喜欢，可以把车子喊出来，我可以直接说我要回家，打开背门很实用安全配置方面，有6安全气囊，关键是侧安全气帘，很是不错，不过这玩意是千万别用上，我看之前有人担心皮薄啥的，我看了一下车门还是很厚，那些说车皮薄的怎么不去黑一下日系车，但是日系车就不安全了么？越多说这些的我认为越是水军，对国产车各种喷和诋毁，我前一个车也是国产，没啥问题，当然承认我买不起贵的车，但是自主品牌让我买的是自己自己心怡的车我觉得很好啊！适合自己才是最好的。操控方面，我本人开车比较温柔，所以操控方面其实我比较小白，只是觉得转向很符合我的风格，开这么大一个车感觉很轻盈，不过这个转弯角就有点大了，期待款型车能够优化优化行驶噪音方面，我个人觉得还是很安静，老婆也说比我之前的车安静多了，高速上说话120码以内都比较轻松，就是语音偶尔会被喊出来。异响方面，开了1000多公里了目前还没有听到什么异常，不过我基本上都是城市道路开，没啥坏路。过减震带反正是没问题。说说组合仪表吧，挺简洁，我还是喜欢那个舒适模式的界面，高级感满满，中控屏调成白天模式好像就跟着自动调整了，没研究透。小欧屏有点抬头显示的功能，很方便，导航看前方就可以了，k歌还可以显示歌词那就说说娱乐吧，常规的听歌看电影不用说了，不过害的我充了爱奇艺会员，哈哈。说说k歌吧，ktv效果呢还是有，不过说偶尔开长途玩玩挺有趣，欧尚健身我是没玩过，理念还是不错，空了试一试。YYDS，很有趣，声音复刻很像，把小孩的声音录进去了，挺有意思的。人脸识别和远程控制很实用，还有一个朋友模式简直方便，给长安的工程师加鸡腿！都叫智能出行感觉这才叫把功能落地的智能汽车。最后颜值不得不说自主品牌已经完全不输甚至说领先外国品牌了，也希望咱中国的自主品牌更加努力！,"{""brand"": '长安欧尚', ""model"": ""长安欧尚Z6"", ""year"": ""2022款 蓝鲸 1.5T DCT智航型"",""price"":""12.99万"",""rating"":""优点""}"
新车刚上市目前还没啥不满意的，自动泊车的时候刹车来的有点猛，不过可能是为了安全吧，反正也很少用，小欧屏晚上有一点点反光到玻璃上，但也可以接收。座椅很运动，可能我更喜欢宽厚的，整体吧也没啥特别吐槽的。就是等待有点久了。,"{""brand"": '长安欧尚', ""model"": ""长安欧尚Z6"", ""year"": ""2022款 蓝鲸 1.5T DCT智航型"",""price"":""12.99万"",""rating"":""缺点""}"
外观就不多说了，不喜欢就不买了，但是外观这东西仁者见仁，所以简单来说，我就喜欢这车的体态，很飒，另外线条也比较立体，整体还是比较协调，没有选白色，是因为前脸，选了宣传的灰色，好像叫量子灰，感觉跟雷克萨斯的颜色差不多，家人说颜色挺高级，给设计师价格鸡腿吧！,"{""brand"": '长安欧尚', ""model"": ""长安欧尚Z6"", ""year"": ""2022款 蓝鲸 1.5T DCT智航型"",""price"":""12.99万"",""rating"":""外观""}"
最满意就是外观啦，难道还有谁买无限版飞度不是为了外观？原厂就是改装，省了不少钱也省了不少事，自己去改的话花费的精力更多，还要去备案啥的，官改就不用那么麻烦了。价格其实也挺香的，外观其实改得也挺多，还是比较值的。,"{""brand"": '本田', ""model"": ""飞度"", ""year"": ""2022款 1.5L CVT無限MUGEN版"",""price"":""9.68万"",""rating"":""优点""}"
不满意的点，内饰吧，既然外观都改了，为啥内饰不改，还是塑料件很多啊，座椅还是织物的，不好打理。,"{""brand"": '本田', ""model"": ""飞度"", ""year"": ""2022款 1.5L CVT無限MUGEN版"",""price"":""9.68万"",""rating"":""缺点""}"
外观肯定是帅的！这个满分不用犹豫，外观套件是无限的，进口的就不好订，官方改的，不用等进口，给你安排得妥妥的。最喜欢尾翼，尾翼一加运动感就很加分，而且自己去加装尾翼是不允许的，年检的时候还要拆掉，官改的就没啥问题了，开上路都不怕被举报。,"{""brand"": '本田', ""model"": ""飞度"", ""year"": ""2022款 1.5L CVT無限MUGEN版"",""price"":""9.68万"",""rating"":""外观""}"
隔音效果非常好，减震效果也不错。比我原来的glc舒服好多。快速路跑起来像一艘游艇。,"{""brand"": '奔驰', ""model"": ""奔驰S级"", ""year"": ""2022款 改款 S 400 L 商务型"",""price"":""94.68万"",""rating"":""优点""}"
座椅有异响有点头大，实用配置太低，奔驰真是扣，不带腰托，后排不带电动调节。还好我这辆有选配。,"{""brand"": '奔驰', ""model"": ""奔驰S级"", ""year"": ""2022款 改款 S 400 L 商务型"",""price"":""94.68万"",""rating"":""缺点""}"
算是耐看。后尾灯慢慢也接受了。单独看一般般，但是跟老款停在一起还是新款好看。气质优雅。新款年轻人开起来也不像司机，我27岁开起来也很协调。,"{""brand"": '奔驰', ""model"": ""奔驰S级"", ""year"": ""2022款 改款 S 400 L 商务型"",""price"":""94.68万"",""rating"":""外观""}"
座椅舒适度相当可以，整体科技感很强。转弯平稳。,"{""brand"": '奔驰', ""model"": ""奔驰S级"", ""year"": ""2022款 改款 S 450 L 4MATIC"",""price"":""127.88万"",""rating"":""优点""}"
D3挡降D2挡时顿挫感强（希望厂家能解决），导航不准确（路线更新不及时）。,"{""brand"": '奔驰', ""model"": ""奔驰S级"", ""year"": ""2022款 改款 S 450 L 4MATIC"",""price"":""127.88万"",""rating"":""缺点""}"
外观慢慢看习惯就好了，整体设计还可以 比较流畅。,"{""brand"": '奔驰', ""model"": ""奔驰S级"", ""year"": ""2022款 改款 S 450 L 4MATIC"",""price"":""127.88万"",""rating"":""外观""}"
最满意的就是空间和油耗了，我喜欢带着家人到处旅游，特别是带着孩子东西很多，荣放的后备箱空间大，油耗也低，刚好 都满足了我的需求，而且对于我一个女司机来说，起步和行驶过程中都很平稳，操控也简单便捷，让我摆脱了马路杀手这个称号，总体来说太多地方让我很满意的。,"{""brand"": '丰田', ""model"": ""RAV4荣放"", ""year"": ""2022款 2.0L CVT两驱风尚版"",""price"":""19.58万"",""rating"":""优点""}"
自己挑的爱车还是都很满意，只是觉得内饰比较单一、朴素，没有豪华感和科技感,"{""brand"": '丰田', ""model"": ""RAV4荣放"", ""year"": ""2022款 2.0L CVT两驱风尚版"",""price"":""19.58万"",""rating"":""缺点""}"
外观比较大气，而且耐看，整体车身结构我都很喜欢，不管在任何环境和光线下看它，都是霸气,"{""brand"": '丰田', ""model"": ""RAV4荣放"", ""year"": ""2022款 2.0L CVT两驱风尚版"",""price"":""19.58万"",""rating"":""外观""}"
空间大，家用购物，带孩子空间绝对够用。后排能放倒比较好。,"{""brand"": '丰田', ""model"": ""RAV4荣放"", ""year"": ""2022款 2.0L CVT两驱风尚Plus版"",""price"":""20.08万"",""rating"":""优点""}"
噪音控制不太好，行驶过程中胎噪，风噪比较大。多少影响驾驶感受。,"{""brand"": '丰田', ""model"": ""RAV4荣放"", ""year"": ""2022款 2.0L CVT两驱风尚Plus版"",""price"":""20.08万"",""rating"":""缺点""}"
外观比较硬朗，符合年轻人的审美观。自己加了踏板显得更加成熟点。,"{""brand"": '丰田', ""model"": ""RAV4荣放"", ""year"": ""2022款 2.0L CVT两驱风尚Plus版"",""price"":""20.08万"",""rating"":""外观""}"
提车半年的时间，给我的感觉就是油耗低，主要是在市区行驶，平时市区行驶车辆比较轻盈，发动机的表现足够满足我的日常出行，车辆带有多功能方向盘，平时听歌，打电话都非常方便，快捷。外观的设计非常年轻化，非常符合我们年轻的喜欢,"{""brand"": '丰田', ""model"": ""卡罗拉"", ""year"": ""2021款 TNGA 1.5L CVT精英版"",""price"":""12.78万"",""rating"":""优点""}"
这车搭配的是1.5自然吸气L发动机，在一些需要大动力的时候，发动机有点力不从心动力，没有涡能增压来的那快，那么直接，这一点最不满意。还是有这个是一台三缸发动机，目前行驶一万公里左右没什么问题，不知道后面会不会出现抖动什么的,"{""brand"": '丰田', ""model"": ""卡罗拉"", ""year"": ""2021款 TNGA 1.5L CVT精英版"",""price"":""12.78万"",""rating"":""缺点""}"
前脸的设计还是非常有层次感，上下有一种相互呼应的感觉，并且下方有一个弯弯运动设计，运动还是非常不错。,"{""brand"": '丰田', ""model"": ""卡罗拉"", ""year"": ""2021款 TNGA 1.5L CVT精英版"",""price"":""12.78万"",""rating"":""外观""}"
销售员专业，热情，认真，细心，有耐心，店里专业，购买放心。,"{""brand"": '奔驰', ""model"": ""奔驰S级"", ""year"": ""2022款 改款 S 400 L 商务型"",""price"":""94.68万"",""rating"":""优点""}"
暂时没有发现，如果必须让我小缺点，标配主副驾驶没有座椅通风，表示很遗憾。,"{""brand"": '奔驰', ""model"": ""奔驰S级"", ""year"": ""2022款 改款 S 400 L 商务型"",""price"":""94.68万"",""rating"":""缺点""}"
开始觉得W223不如w222大气，经过一段时间用车后发现，偏年轻化，比较符合我的气质,"{""brand"": '奔驰', ""model"": ""奔驰S级"", ""year"": ""2022款 改款 S 400 L 商务型"",""price"":""94.68万"",""rating"":""外观""}"
